property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,Area Type,Area Size
Flat,40000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,1,For Rent,1,Marla,2.4
House,250000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,0,Kanal,1.0
House,250000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,8,For Rent,8,Kanal,1.0
House,42500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Kanal,1.0
House,7900000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,4,For Sale,3,Marla,5.0
House,4500000,Adiala Road,Rawalpindi,Punjab,33.50999,73.04648,2,For Sale,2,Marla,5.0
House,47000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
House,10800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Sale,3,Marla,5.0
House,10800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Sale,3,Marla,5.0
House,9500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501131,73.111915,3,For Sale,3,Marla,5.0
House,25500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,0,For Sale,0,Marla,10.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576629639,73.08393096923801,7,For Sale,5,Marla,8.0
House,45000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,5,For Rent,5,Marla,5.0
House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.537281,73.10770500000001,4,For Rent,4,Marla,12.0
House,34000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,3,For Rent,3,Marla,5.0
Flat,26000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,1,For Rent,1,Marla,1.6
House,47000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,3,For Rent,3,Marla,9.0
Flat,20000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Rent,1,Marla,3.1
Flat,4200000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Sale,2,Marla,4.0
House,34000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,6,For Sale,6,Marla,9.6
Flat,4500000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,2,For Sale,2,Marla,4.9
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,3,For Sale,3,Marla,4.9
Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,1,Marla,3.3
Flat,3750000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,3.3
Flat,2800000,North Nazimabad,Karachi,Sindh,24.964895,67.066877,2,For Sale,2,Marla,2.6
Flat,4800000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,4.2
Flat,35000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,3,For Rent,3,Marla,6.2
House,15000000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,3,For Sale,3,Marla,5.8
Flat,9500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,For Sale,3,Marla,6.2
House,14500000,Bahria Town,Islamabad,Islamabad Capital,33.698471999999995,73.223812,5,For Sale,4,Marla,5.0
Flat,40000,E-11,Islamabad,Islamabad Capital,33.693852,72.970591,2,For Rent,2,Marla,3.8
House,15500000,Bahria Town,Lahore,Punjab,31.381706,74.19529399999999,6,For Sale,5,Marla,8.0
House,33000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,6,Kanal,1.0
House,33500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,7,For Sale,7,Kanal,1.4
Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.516674,73.106543,2,For Sale,2,Marla,3.6
House,16500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.490372,73.06665699999999,5,For Sale,5,Marla,10.0
House,28000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.506584000000004,73.08697,5,For Sale,5,Marla,10.0
House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.506584000000004,73.08697,5,For Sale,5,Marla,10.0
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,0,For Rent,0,Marla,3.6
Flat,27000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Rent,1,Marla,2.3
House,13000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,3,Marla,6.5
House,24000000,Johar Town,Lahore,Punjab,31.465275,74.29189699999999,7,For Sale,6,Marla,8.0
House,28000000,Johar Town,Lahore,Punjab,31.462347,74.293642,7,For Sale,5,Marla,10.0
Flat,11500000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,2,For Sale,2,Marla,4.9
Flat,8600000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,7.8
Flat,12500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,3,For Sale,3,Marla,5.4
Flat,9000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,2,For Sale,2,Marla,5.3
Flat,8200000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,2,For Sale,3,Marla,5.8
Flat,2450000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,3.3
Flat,5650000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,2,For Sale,2,Marla,3.0
Flat,40000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,3,For Rent,3,Marla,8.6
House,8500000,Bahria Town,Islamabad,Islamabad Capital,33.488741999999995,73.132077,8,For Sale,6,Kanal,2.6
House,38000000,Bahria Town,Islamabad,Islamabad Capital,33.488741999999995,73.132077,8,For Sale,6,Kanal,2.6
Flat,30000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Rent,2,Marla,3.8
House,30000000,Satiana Road,Faisalabad,Punjab,31.39211,73.10266999999999,0,For Sale,0,Marla,17.5
House,22500000,Satiana Road,Faisalabad,Punjab,31.39211,73.10266999999999,0,For Sale,0,Marla,17.0
House,17000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.490372,73.06665699999999,4,For Sale,4,Marla,10.0
House,55000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,9,For Sale,9,Kanal,1.0
House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,26500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,27000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,18500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,49000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Kanal,1.0
House,46500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Kanal,1.0
House,27500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,5,For Sale,5,Marla,11.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,5,For Sale,5,Marla,10.0
House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Kanal,1.0
House,41000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Sale,7,Kanal,1.0
House,47000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5,For Sale,5,Kanal,1.0
House,44000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,6,Kanal,1.0
House,30500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,7,For Sale,7,Marla,13.0
House,49000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5,For Sale,5,Kanal,1.0
House,49000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,6,Kanal,1.0
Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.4966,73.109311,0,For Sale,2,Marla,5.0
House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,0,For Sale,0,Marla,7.0
House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,For Sale,5,Marla,10.0
House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,5,Marla,10.0
House,90000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,6,For Rent,8,Marla,15.0
House,50000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,0,For Rent,0,Marla,10.0
House,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495740999999995,73.074703,5,For Rent,5,Marla,10.0
House,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4,For Rent,3,Marla,5.0
House,48000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Rent,5,Marla,7.0
Flat,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,3,For Rent,3,Marla,6.2
Flat,18000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,1,For Rent,1,Marla,2.4
Flat,27000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,3.8
House,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,0,For Rent,5,Marla,7.0
House,32000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,4,For Rent,4,Marla,5.0
House,11600000,Johar Town,Lahore,Punjab,31.462347,74.293642,5,For Sale,4,Marla,5.0
House,22000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,Marla,10.0
House,40000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,0,Marla,9.6
Flat,6000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,3,For Sale,3,Marla,6.0
Flat,18000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,5,For Sale,4,Marla,12.0
House,35000000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,6,For Sale,6,Marla,8.0
Flat,3550000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,3.3
House,30000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,6,For Sale,6,Marla,12.0
House,26000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,7,For Sale,6,Marla,4.8
Flat,5000000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,2,For Sale,2,Marla,3.3
House,28000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,0,For Sale,3,Marla,8.0
House,55000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,0,For Sale,3,Marla,16.0
Flat,7500000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Sale,3,Marla,6.2
Flat,25000,North Nazimabad,Karachi,Sindh,24.946206,67.051285,2,For Rent,2,Marla,3.6
Flat,45000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,For Rent,3,Marla,7.0
Flat,25000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Rent,1,Marla,2.2
Flat,30000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,0,Marla,3.6
Flat,35000,E-11,Islamabad,Islamabad Capital,33.699958,72.970119,1,For Rent,1,Marla,2.2
House,22500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,11.5
House,36500000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,7,For Sale,5,Kanal,1.0
House,32500000,Johar Town,Lahore,Punjab,31.469082,74.266148,6,For Sale,5,Kanal,1.0
House,45000000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Kanal,1.0
House,12500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,3,Marla,5.0
House,12500000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,4,For Sale,3,Marla,5.0
House,46500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,Kanal,1.0
House,13000000,Johar Town,Lahore,Punjab,31.466154,74.29641,5,For Sale,4,Marla,5.0
House,20000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,10.0
Flat,3250000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,1,For Sale,1,Marla,2.3
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,6,For Sale,5,Marla,7.0
House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,3,For Sale,3,Marla,5.0
House,15500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5,For Sale,5,Marla,7.0
House,13500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,7,For Sale,5,Marla,7.0
House,49000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
House,16000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,6,For Sale,5,Marla,7.0
House,13500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,0,For Sale,0,Marla,7.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6,For Sale,5,Marla,10.0
Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,1,Marla,2.9
Flat,11500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,2,Marla,5.3
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497172,73.080883,0,For Sale,5,Marla,10.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,4,Marla,7.0
Flat,28000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,0,For Rent,2,Marla,4.4
Flat,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,3,For Rent,3,Marla,6.9
Flat,42000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Rent,0,Marla,3.8
Flat,80000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Rent,2,Marla,4.0
House,220000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,For Rent,6,Kanal,1.0
Flat,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,2,Marla,5.3
Flat,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,3,Marla,7.1
House,23500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,Marla,10.0
House,19500000,Bahria Town,Lahore,Punjab,31.379287,74.181304,6,For Sale,5,Marla,10.0
House,28500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,3,For Sale,3,Marla,9.6
House,70000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,7,For Sale,6,Marla,16.0
House,26000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,6,For Sale,6,Marla,4.8
House,31500000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,6,For Sale,6,Marla,9.6
Flat,5000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,3.3
House,32000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,8,For Sale,8,Marla,9.6
Flat,5000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,2,For Sale,2,Marla,3.1
Flat,15000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,3,For Sale,3,Marla,6.4
Flat,4500000,Gulistan-e-Jauhar,Karachi,Sindh,24.907871,67.115263,2,For Sale,2,Marla,4.4
Flat,9200000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,2,For Sale,2,Marla,3.2
House,25000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,7,For Sale,11,Marla,9.3
House,42500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Sale,6,Marla,10.0
House,145000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,7,For Rent,7,Kanal,1.0
House,146000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,7,For Rent,7,Kanal,1.0
House,21500000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,13.0
House,15500000,Bahria Town,Lahore,Punjab,31.362139000000003,74.19359200000001,5,For Sale,3,Marla,6.5
House,22500000,Bahria Town,Lahore,Punjab,31.385516,74.188857,5,For Sale,5,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.368955,74.179244,5,For Sale,5,Marla,10.0
House,17000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,5,For Sale,4,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,5,For Sale,5,Marla,10.0
House,13000000,Bahria Town,Lahore,Punjab,31.368240000000004,74.189236,4,For Sale,3,Marla,5.0
House,14000000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,5,For Sale,4,Marla,7.0
House,22500000,Satiana Road,Faisalabad,Punjab,31.39211,73.10266999999999,0,For Sale,0,Marla,17.0
House,8500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,0,For Sale,3,Marla,5.0
House,10000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0,For Sale,3,Marla,5.0
House,27000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,0,For Sale,7,Marla,16.0
House,10000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,4,For Sale,3,Marla,5.0
House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,0,For Sale,4,Marla,17.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,0,For Sale,5,Marla,11.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,0,For Sale,5,Marla,10.0
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555066,73.124753,5,For Sale,3,Marla,11.0
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,0,For Sale,1,Marla,3.6
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,0,For Sale,1,Marla,3.6
House,13300000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,5,Marla,7.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.419127000000003,73.14975799999999,0,For Rent,0,Marla,5.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.419127000000003,73.14975799999999,0,For Rent,0,Marla,5.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
Flat,20000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,2,Marla,2.9
House,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,2,Marla,8.0
Flat,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,2,For Rent,1,Marla,3.0
House,60000000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,6,For Sale,5,Kanal,1.2
House,15000000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,5.0
House,37000000,Johar Town,Lahore,Punjab,31.462347,74.293642,7,For Sale,6,Kanal,1.0
House,24500000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,10.0
House,24500000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,10.0
Flat,7300000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Sale,4,Marla,4.4
Flat,5000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Sale,2,Marla,3.3
House,11000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,3,For Sale,3,Marla,2.4
Flat,4950000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Sale,2,Marla,3.4
House,180000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,6,For Sale,6,Kanal,2.0
Flat,4500000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,2,For Sale,2,Marla,5.3
House,22000000,Bahria Town,Islamabad,Islamabad Capital,33.675619,73.214972,0,For Sale,0,Marla,10.0
House,150000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,8,For Rent,7,Marla,12.4
House,13200000,Bahria Town,Lahore,Punjab,31.374249,74.176404,5,For Sale,3,Marla,5.0
House,24500000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,10.0
Flat,2800000,Bahria Town,Lahore,Punjab,31.352611,74.16516800000001,0,For Sale,0,Marla,2.2
House,14500000,Johar Town,Lahore,Punjab,31.461578000000003,74.27002399999999,5,For Sale,5,Marla,5.0
Flat,3600000,Bahria Town,Lahore,Punjab,31.355396,74.18556,1,For Sale,1,Marla,2.3
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,7,For Sale,5,Marla,7.0
House,27500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Marla,10.0
House,4750000,Adiala Road,Rawalpindi,Punjab,33.523393,73.047551,2,For Sale,2,Marla,5.6
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,For Sale,5,Marla,10.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,6,For Sale,5,Marla,10.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5,For Sale,5,Marla,7.0
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,0,For Sale,2,Marla,2.9
House,38500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
Flat,7000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,2,For Sale,2,Marla,4.2
Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,2,For Sale,2,Marla,2.9
Flat,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Rent,1,Marla,3.1
Flat,42000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Rent,2,Marla,4.2
House,135000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,For Rent,6,Kanal,1.0
House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,5,For Rent,4,Marla,12.0
House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Rent,0,Marla,10.0
Flat,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,0,For Rent,0,Marla,5.3
House,25000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,7,For Sale,5,Marla,10.0
Flat,10500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,5.3
Flat,7200000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Sale,2,Marla,4.4
House,70000000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,6,For Sale,6,Kanal,1.2
House,32500000,Bahria Town,Islamabad,Islamabad Capital,33.695972999999995,73.215615,5,For Sale,5,Marla,10.0
House,30000000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,5,For Sale,4,Marla,10.0
House,12500000,Bahria Town,Lahore,Punjab,31.374249,74.176404,3,For Sale,3,Marla,5.0
House,11000000,Johar Town,Lahore,Punjab,31.469448,74.301903,4,For Sale,3,Marla,5.0
House,18000000,Johar Town,Lahore,Punjab,31.466520000000003,74.30053000000001,4,For Sale,4,Marla,7.0
House,19000000,Johar Town,Lahore,Punjab,31.463335,74.29714,4,For Sale,4,Marla,8.0
House,21000000,Johar Town,Lahore,Punjab,31.466520000000003,74.30053000000001,6,For Sale,6,Marla,10.0
House,22500000,Johar Town,Lahore,Punjab,31.458466,74.30014399999999,6,For Sale,5,Marla,12.0
House,37500000,Johar Town,Lahore,Punjab,31.469448,74.301903,5,For Sale,4,Kanal,1.0
House,9900000,Johar Town,Lahore,Punjab,31.469448,74.301903,4,For Sale,3,Marla,5.0
House,23500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,5,For Sale,5,Marla,10.0
House,40000000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,0,For Sale,4,Kanal,1.0
House,16500000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,0,For Sale,0,Marla,10.0
House,16500000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,0,For Sale,0,Marla,10.0
Flat,5700000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.8
House,27000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,0,For Sale,0,Marla,10.0
House,13500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,4,For Sale,4,Marla,7.0
House,36800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Kanal,1.0
House,90000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Rent,0,Kanal,1.0
House,55000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,5,For Rent,5,Marla,7.0
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,0,For Rent,1,Marla,3.8
Flat,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,1,For Rent,1,Marla,3.8
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,1,For Rent,1,Marla,3.8
House,27000000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,4,For Sale,3,Marla,15.0
House,26000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,2,For Sale,2,Marla,8.0
